smiles,ligand_id
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSC(=O)c4ccccc4O)O,2NE
c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])O[P@](=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)F)C(=O)N,2NF
Cc1ccc(cc1NC(=O)c2cccc(c2)[N+](=O)[O-])C(=O)Nc3ccc(c4c3c(ccc4)S(=O)(=O)O)S(=O)(=O)O,2NG
CC[C@H](C)[C@@H](C(=O)N[C@@H](CCSC)C(=O)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CSC\C=C(/C)\CC\C=C(/C)\CCC=C(C)C)NC(=O)C,2NH
CN(CCOc1ccc(cc1)c2ccc(cc2)C#N)C(=O)NO,2NI
CN1c2ccccc2N[C@@H](CC1=O)c3ccccc3,2NJ
CN1CCN(CC1)c2ccc(cc2)c3ccncc3c4cc(c(c(c4)F)O)F,2NK
CNC(=O)COc1cccc(c1)Nc2cc(ccn2)Cl,2NL
COc1cccc(c1)c2cc([nH]n2)C(F)(F)F,2NM
N(=O)[O],2NO
C=C(CCC[C@@H](C(=O)O)N)C(=O)O,2NP
c1cc(ccc1F)S(=O)(=O)Nc2cc(cnc2Cl)c3ccc4c(c3)c(ccn4)N5CCOCC5,2NQ
COc1cccc(c1c2cccc3c2oc(n3)Nc4cc(c(c(c4)OC)OC)OC)F,2NR
COc1cc(cc(c1OC)OC)Nc2nc3cccc(c3o2)c4cccc5c4[nH]cn5,2NS
CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)OCCONCO,2NT
CN(C1CC1)C(=O)Cn2cc(cn2)Br,2NU
CCOCCOCCOCCOCCOC[C@@H](C)N,2NV
c1ccc2c(c1)c(c(cn2)Br)N,2NW
COP(=O)(NC(=O)c1ccccc1)OC,2NX
CCN(CC)c1nc2ccccc2c(n1)N,2NY
CC(=O)Cn1cnc2c1cccc2,2NZ
c1ccc2c(c1)ncn2CCC(=O)N,2O0
c1ccc2c(c1)c3c(cn2)C(=O)CCN3,2O1
c1ccc(cc1)[C@]2(OC[C@@H]3[C@H](O2)C[C@@H](O3)N4C=C(C(=O)NC4=O)/C=C/P(=O)(O)O)P(=O)(O)O,2O2
C[C@@H]1C(=O)Nc2cccc(c2N1)C(=O)NCCCN3CCCc4c3cccc4,2O3
C[C@@H]1C(=O)Nc2cccc(c2N1)C(=O)NCCCN3CCCc4c3cc(cc4)OC,2O4
c1cc(cc(c1)Cl)c2nc(nc(n2)Nc3ccc(cc3)CC(=O)O)C4CC4,2O5
c1cc2c(cc1C(F)(F)F)c(no2)N,2O6
c1cc(ccc1C[C@]23CCCN2C(=O)C(=C3C#N)c4cc(cc(c4)Cl)Cl)C#N,2O7
c1cc(ccc1C(=O)N)SC(F)(F)F,2O8
c1nc(c2c(n1)n(cn2)[C@H]3C[C@@H]([C@H](O3)CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O)N,2OA
CCCCCCCC\C=C/CCCCCCCC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CC[C@@H]4[C@H](C)CCCC(C)C)C)C,2OB
COc1cc2c(cc1OCCCN3CCCC3)N=C(C24CCC4)N,2OD
Cc1cc(cc(n1)c2ccccc2)Oc3cccc(c3)O,2OE
[OH2][Fe+2][OH2],2OF
C(CC(=O)O)C(=O)C(=O)O,2OG
CC(C)(c1ccc(cc1)O)c2ccc(cc2)O,2OH
COc1ccc2c3c1[nH]c(c3CCNC2=O)Cc4ccc(cc4)Cl,2OI
CC(C)N1CCC(CC1)C(=O)Nc2c(cccc2OCc3cc(on3)c4ccc(s4)Cl)OCCCO[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,2OJ
Cc1cc(cc(c1)Oc2cc(nc(c2)c3ccc(cc3)OC)C)OC,2OK
COCCNc1nc2ccc(cc2n1c3ccnc(n3)N)C#CC4(CCCCC4)O,2OL
C1[C@@H](N(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)C(=O)O,2OM
c1[nH]c2c(n1)C(=O)NC(=N2)S,2ON
CCNc1nc2ccc(cc2n1c3ncnc(n3)N)C#CC(C)(C)O,2OO
C[C@@H](C(=O)O)O,2OP
Cc1nc2ccc(cc2n1c3ncnc(n3)N)C#CC4(CCCCC4)O,2OQ
C([C@H]([C@@H]([C@@H](C(=O)O)N)O)O)NC(=[NH2+])N,2OR
CCCCCCCC(=O)O[C@H]1[C@@H]([C@H](O[C@@H]([C@@H]1O)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)CO)O,2OS
CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)OCCON(C)C,2OT
c1ccc(cc1)COC2[C@@H]([C@H](C([C@H]([C@@H]2OP(=O)(O)O)OP(=O)(O)O)OC(=O)CP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O,2OU
c1ccc(cc1)COC2[C@@H]([C@H](C([C@H]([C@@H]2OP(=O)(O)O)OP(=O)(O)O)OCc3ccccc3)OP(=O)(O)O)OP(=O)(O)O,2OV
Cc1ccc(cn1)NC(=O)Nc2cccc(c2F)CN3CCN(CC3)C(=O)OC,2OW
C[C@H]1[C@H]([C@H]([C@@H](N1)c2cn(nn2)c3ccccc3)O)O,2OX
Cc1ccc(cc1)S(=O)(=O)N[C@@H](CCCCN)[C@@H](CCl)O,2OY
c1cc(ccc1NC(=S)N2C[C@@H]([C@H]([C@H]([C@H]2CO)O)O)O)F,2OZ
C1C[C@H](N(C1)C(=O)CO[P@](=O)(O)OP(=O)(O)O)C(=O)O,2P0
c1cc(cc(c1)S(=O)(=O)c2ccc(cc2)CNC(=O)c3cc4c[nH]nc4nc3)C(F)(F)F,2P1
CC(C)(C)[C@H]1CC[C@H](N1C(=O)CCCc2ccccc2)C(=O)N3CCC[C@H]3[C@H](CO)O,2P2
c1ccc2c(c1)OC[C@@H](O2)C3=NNC(=S)N3,2P3
c1ccc(cc1)CNC(=O)C2=CCC[C@H]2C(=O)N3CCC[C@H]3[C@H](CO)O,2P4
Cc1c(cccc1NC(=O)c2ccc(cc2)C(C)(C)C)c3nc4c(c(n3)Nc5ccc(cc5)C(=O)N6CCOCC6)[nH]cn4,2P5
c1ccc(cc1)CCCC(=O)N2CCC[C@H]2C(=O)N3CCC[C@H]3C#N,2P6
c1cc(c(cc1I)F)Nc2c(ccc(c2F)F)C(=O)N3CC(C3)O,2P7
c1ccc(cc1)CNC(=O)N2CCC[C@H]2C(=O)N3CCC[C@H]3[C@H](CO)O,2P8
c1cc(ccc1CNC(=S)c2ccc(cc2Cl)c3ccc(o3)C(=O)O)c4cc(nn4c5ccc(c(c5)Cl)Cl)C(=O)O,2P9
NP(=O)(N)O,2PA
c1ccc(c(c1)C(=O)[O-])O[P@H](=O)[O-],2PB
C1CC(=[NH+]C1)C(=O)[O-],2PC
CC(C)CCN1C(=O)C(=C(C(=N1)c2ccccc2)O)C3=Nc4ccc(cc4S(=O)(=O)N3)OC,2PD
C(COCCOCCOCCOCCOCCOCCOCCOCCO)O,2PE
Cc1cc2c(cc1C)N(C3=NC(=O)NC(=O)[C@@]34[N@@]2[C@@H](C[C@@H]4c5c(c(c(c(c5F)F)F)F)F)O)C[C@@H]([C@@H]([C@@H](CO[P@](=O)(O)O[P@@](=O)(O)OC[C@@H]6[C@H]([C@H]([C@@H](O6)n7cnc8c7ncnc8N)O)O)O)O)O,2PF
C([C@H](C(=O)O)OP(=O)(O)O)O,2PG
C1C(=NC2=C(N1)N=C(NC2=O)N)CO[P@@](=O)(O)OP(=O)(O)O,2PH
CCC[C@@H](C(=O)O)N,2PI
CC(C)(C)OC(=O)NC[C@@H](Cc1cc2ccccc2nc1)c3cc(ccc3F)F,2PJ
[H]/N=C\1/NC(=O)/C(=C\c2ccc(cc2)O)/S1,2PK
C(C(=O)O)OP(=O)(O)O,2PL
CN(C)CCOC(c1ccccc1)c2ccccc2,2PM
N(P(=O)(O)O)P(=O)(O)O,2PN
[O-]P(=O)[O-],2PO
CCCC(CCC)C(=O)O,2PP
CCCc1cc(ccc1OCCCN2CCCc3c2cccc3OC(C)(C)C(=O)O)C(=O)c4ccc(cc4)c5ccccc5,2PQ
c1c2c(nc(n1)N)n(cn2)[C@H]3C[C@@H]([C@H](O3)COP(=O)(O)O)O,2PR
c1ccc(cc1)CC[C@@H](CCS(=O)(=O)Oc2ccccc2)N,2PS
CNC(=[S][Pt+2]1[NH2]CC[NH2]1)N(C)CCNc2c3ccccc3[nH+]c4c2cccc4,2PT
c1cc2c(c(c1)NC(=O)Nc3cc([nH]n3)[C@@H]4CCCN4)[C@@H]5CCCN5C2=O,2PU
[H]/N=C\1/NC(=O)/C(=C\c2ccc(cc2)N)/S1,2PV
CC[C@@H](C)N1C(=O)/C(=C\c2ccc(cc2)O)/SC1=S,2PW
Cc1ccc2c(c1)c(c[nH]2)CN3CCC(CC3)NC(=O)[C@H](Cc4c[nH]c5c4cccc5)N,2PX
c1cc2c(cc1c3cc(cnc3)OC[C@H](CC4=C5C=CC=CC5N=C4)N)cn[nH]2,2PY
c1ccc2c(c1)c(c[nH]2)CN3CCC(CC3)NC(=O)CN,2PZ
CC(C)CN1C(=O)/C(=C/c2ccc(cc2)O)/SC1=S,2Q0
C([C@@H]([C@H]([C@H]([C@@H](C(=O)O)O)O)O)O)O,2Q2
CC(C)[C@H](C(=O)N1CC[C@@](C(C1)(C)C)(c2ccc(cc2)Cl)O)NC(=O)CC(C)(C)O,2Q4
C[C@H](CO)OC[C@@H](C)OC[C@H](C)OC[C@@H](C)O,2Q5
COC(=O)NC[C@@H](Cc1cc2ccccc2nc1)c3ccc(cc3)OCCCCCc4ccc(cc4)NC(=O)[C@H](C5CCCCC5)N6CCC[C@@H](C6=O)N,2Q6
C=CC(=O)N1CCC(CC1)C(=O)NCC(=O)N2CCN(CC2)c3nc(nc(n3)N4CCOCC4)c5cnc(nc5C(F)F)N,2Q7
CC1(Cc2c(c3c(n2c4ccc(cc4)C(=O)N)CN(CC3)C)C(=O)C1)C,2Q8
CC(C)Nc1cc(cc2c1C(=O)NCC2)n3c4c(c5c3CN(CC5)C)C(=O)CC(C4)(C)C,2Q9
Cc1cn(c2c1C(=O)CC(C2)(C)C)c3cc4c(c(c3)C5CCCC5)C(=O)NCC4,2QA
Cc1ncc(c(n1)N)CN=[N+]=[N-],2QB
c1cc(ccc1CN)c2csnn2,2QC
CNC(=O)CC[C@H](C[C@@H](C(=O)O)N)C(=O)O,2QD
COC(=O)CC[C@H](C[C@@H](C(=O)O)N)C(=O)O,2QE
c1cc2cc(ccn2c1)C(=O)NCc3ccc(cc3)S(=O)(=O)c4cc(cc(c4)F)F,2QF
c1cc(ccc1OCCCCCC/N=C(\NC#N)/Nc2ccncc2)Cl,2QG
Cc1cc(ccc1OC)[C@]2(C3=NCC(CN3C(=N2)N)(F)F)c4ccc(c(c4)c5cccnc5)F,2QH
C[C@H](CC(=O)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,2QI
C[C@@](C(=O)Nc1ccc(cc1Cl)S(=O)(=O)c2cccc(c2)Br)(C(F)(F)F)O,2QJ
CC[C@H](c1ccccc1Cl)NC(=O)c2ccc3c(c2)c(n[nH]3)c4ccc(cc4)OC5CCN(CC5)C,2QK
c1ccc2c(c1)c3cccc4c3c5c2c6c(cc5cc4)[C@H]([C@@H]([C@@H](C6)O)O)O,2QL
c1cc(ccc1[C@@H](C(=O)O)NC(=O)N[C@@H](CCCCNC(=O)c2ccc(cc2)I)C(=O)O)O,2QM
c1cc(ccc1C(=O)NCCCC[C@@H](C(=O)O)NC(=O)N[C@@H](Cc2ccncc2)C(=O)O)I,2QN
C=CCc1cccc(c1)c2cc(ccc2O)/C=C/C(=O)O,2QO
c1cc(oc1)C[C@@H](C(=O)O)NC(=O)N[C@@H](CCCCNC(=O)c2ccc(cc2)I)C(=O)O,2QP
C#CC[C@@H](C(=O)O)NC(=O)N[C@@H](CCCCNC(=O)c1ccc(cc1)I)C(=O)O,2QQ
Cc1c(c(c(cn1)COP(=O)(O)O)CN[C@H]2CO[C@@H]([C@@H]([C@H]2O)O)OP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=CC(=O)NC4=O)O)O)O,2QR
c1cc(ccc1C(=O)NCCCC[C@@H](C(=O)O)NC(=O)N[C@@H](C[C@H]2CO2)C(=O)O)I,2QS
c1cc2c(cc1c3cc(cc(c3)F)NC(=O)CN4CCCC4)c(ncn2)N,2QT
c1cc(nc2c1ncnc2N)c3ccnc(c3)F,2QU
c1cc(cc(c1)Cl)c2ccc3c(c2)c(ncn3)N,2QV
Cc1ccc(cc1)NC(=O)[C@H](C2CCCCC2)NC(=O)[C@H](CC[Se]C)N,2QW
COC(=O)NC[C@@H](Cc1cc2ccccc2nc1)c3cc(ccc3F)CCCCCc4ccc(cc4)NC(=O)[C@H](C5CCCCC5)N6CCC[C@@H](C6=O)N,2QX
CN/C(=C\c1ccc(cc1)O)/C(=O)O,2QY
C[C@H]([C@@H](C(=O)O)N(C)C)O,2QZ
C1[C@H](O1)/C(=C(\C(=O)O)/N)/CO,2R1
Cc1c(cc2c(c1[N+](=O)[O-])sc(n2)C(=O)N3CCN(CC3)CCOC)C(F)(F)F,2R2
COc1ccc(cc1)[C@H]([C@@H](C(=O)O)N)O,2R3
c1ccc2c(c1)c3cccc(c3s2)c4cccc5c4OC(=CC5=O)N6CCOCC6,2R4
Cc1cnc(nc1Nc2cccc(c2)S(=O)(=O)NC(C)(C)C)Nc3ccc(cc3)OCCn4cccc4,2R5
Cc1cn(c2c1C(=O)CC(C2)(C)C)c3cc4c(c(c3)CC(C)C)C(=O)NCC4,2R6
c1cc(ccc1C(=O)NCCCC[C@@H](C(=O)O)NC(=O)NC2(CC2)C(=O)O)I,2R7
CC(C)(C)[C@@H](C(=O)N1C[C@@H](C[C@H]1C(=O)N[C@@]2(C[C@H]2C=C)C(=O)NS(=O)(=O)C3CC3)Oc4c5ccc(cc5ccn4)OC)NC(=O)OC(C)(C)C,2R8
CC(C)(C)[C@@H](C(=O)N1C[C@@H](C[C@H]1C(=O)N[C@@]2(C[C@H]2C=C)C(=O)NS(=O)(=O)C3CC3)Oc4c5cc(ccc5c(cn4)OC)Cl)NC(=O)OC(C)(C)C,2R9
C([C@H](C(=O)O)N)N,2RA
COc1ccc(cc1)C(=O)N/N=C/c2cc(c(c(c2O)Br)O)Br,2RB
CC1(C(=O)N(c2c(ccc(n2)Nc3c(cnc(n3)Nc4cc(c(c(c4)OC)OC)OC)F)O1)COP(=O)(O)O)C,2RC
CCCCCCCCCCCCSc1c(nn[nH]1)C(=O)O,2RD
c1cc(ccc1c2[nH]c(c(n2)c3ccc(cc3)F)c4ccncc4)O,2RE
c1cc(cc(c1)Cl)C2=C(C(=O)NC2=O)Nc3ccc(c(c3)Cl)O,2RF
C[C@H]1[C@@H](C(=N[C@H]1[C@H](C=O)[C@@H](C)O)C(=O)O)S[C@H]2C[C@H](NC2)C(=O)Nc3cccc(c3)C(=O)O,2RG
CC(C)C[C@H](C(=O)O)O,2RH
C[C@@H](c1ccc(cc1)F)NC(=O)[C@@H](c2cccnc2)N(c3ccc4c5ccccc5oc4c3)C(=O)[C@@H](C)O,2RI
Cc1cccc(c1C)Oc2nccc(n2)c3c(ncn3C4CCNCC4)c5ccc(cc5)F,2RJ
C1CNCCC1C2=NC(=C3C=CC4=C(CCC4=C3)N=O)C(=C5C=CNC=C5)N2,2RK
COc1cc2c(ccnc2cc1OC)Oc3ccc4c(c3)OCCN4C(=O)Nc5ccc(cc5)Cl,2RL
c1cc2ccc(cn2c1)C(=O)NCc3ccc(cc3)S(=O)(=O)c4cc(cc(c4)F)F,2RM
c1ccc(cc1)c2[nH]c(c(n2)c3ccncc3)c4cccc(c4)O,2RN
CC(C)(C)c1ccc(cc1)CCC2=C(NC(=O)NC2=O)C(=O)O,2RO
CCC[C@@H](C)O,2RP
COc1ccccc1Oc2nccc(n2)c3c(ncn3C4CCNCC4)c5ccc(cc5)F,2RQ
c1ccc2c(c1)nc(n2CC(=O)c3ccc(cc3)N)c4c(non4)NCCC#N,2RR
Cc1cc(c(c(c1)C)Nc2nc(nc(n2)OCCCN3CCOCC3)Nc4ccc(cc4)C#N)C,2RS
Cc1cc(c(c(c1)C)Nc2ncnc(n2)Nc3ccc(cc3)C#N)C,2RT
CC(C)C(=O)N1CCC(CC1)NC(=O)Nc2ccc(cc2)C(F)(F)F,2RU
CCC(=O)N1CCC(CC1)NC(=O)Nc2ccc(cc2)OC(F)(F)F,2RV
c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H](CCO4)O)O)O)N,2RW
C([C@@H](C(=O)O)N)OP(=O)(O)S,2RX
c1ccc(c(c1)CC(=O)N2CCN(CC2)c3c4c5c(sc4ncn3)CCC5)C(F)(F)F,2RY
[H]/N=C(\N[C@H](Cc1ccccc1)C(=O)NCc2ccc(c(c2)OC)OC)/NC(=O)Cc3ccc(c(c3)OC)OC,2RZ
CC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H](C3=C4CCC(=O)C=C4CC[C@@H]23)c5ccc(cc5)N(C)C)C)OC(=O)C,2S0
COc1cc(c(cc1OC)Br)C(=O)N[C@@H](Cc2cccc(c2)Oc3ccccc3)[C@H](CN(CCc4ccc(cc4Cl)Cl)C(=O)CCN5C(=O)c6ccccc6C5=O)O,2S1
CCCC[C@@H](c1c[nH]c2c1cccc2)C(=O)O,2S2
CCC[C@@H](c1c[nH]c2c1cccc2)C(=O)O,2S3
[H]/N=C(/NCc1ccc(cc1)C)\NC(=O)Cc2ccc(c(c2)OC)OC,2S4
c1ccc(cc1)[C@@](C2CCCC2)(C3CCN(CC3)CCCOc4ccc(cc4)C#N)O,2S6
c1ccnc(c1)[C@](C2CCCC2)(C3CCN(CC3)CCCOc4ccc(cc4)C#N)O,2S7
CC(C)(C)OC(=O)NCCCCCC[C@@H](c1c[nH]c2c1cccc2)C(=O)O,2S8
c1cc(cc(c1)F)[C@@](C2CCCC2)(C3CCN(CC3)CCCOc4ccc(cc4)C#N)O,2S9
c1nc(c2c(n1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N[C@@H](CC(=O)O)C(=O)O,2SA
c1ccc(cc1)[C@@H](C(=O)N/N=C/c2ccc(c(c2)Br)O)N,2SB
c1ccc(cc1)c2cc(n3c(n2)c(cn3)CO)NCc4cccnc4,2SC
c1ccnc(c1)[C@](C2CCCC2)(C3CCN(CC3)CCCOc4ccc(cc4)S(=O)(=O)N)O,2SE
c1ccc(cc1)[C@@](C2CCCC2)(C3CCN(CC3)CCCOc4ccc(cc4)C#N)N,2SF
c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(O)(S)S)O)O)N=C(NC2=O)N,2SG
c1cc(c(cc1[C@@H](CO)NC(=O)N2CCc3cnc(nc3C2)NC4CCOCC4)Cl)F,2SH
[C@@H]1([C@@H]([C@@H](O[C@H]([C@@H]1OS(=O)(=O)O)O)C(=O)O)O)O,2SI
CC(=O)N[C@H]1CCc2cc(c(c(c2C3=CC=C(C(=O)C=C13)O)OC)OC)OC,2SJ
CS[C@@H]1[C@H]([C@H]([C@H]([C@H]1O)O)O)NCc2ccccc2,2SK
CCC[C@H](C)O,2SL
Cc1ccnc(n1)NC(=O)NS(=O)(=O)c2ccccc2C(=O)OC,2SM
CN(C)Cc1cccc(c1)NCc2ccc3ccc(nc3c2)N,2SN
c1ccc(cc1)CCCCCCCCn2c[n+](cc2C[C@@H](C(=O)O)N)CC[C@H](CO)O,2SO
CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCCCC,2SP
Cc1c(cc(c2c1CCCO2)F)C3=C(N(C(=O)c4c3cccc4)C)[C@@H](C(=O)O)OC(C)(C)C,2SQ
Cc1cc(c2c(c1)C(=C[C@H](O2)C3CCOCC3)O)c4ccc(c(c4)OC)OC,2SR
C=CCN(Cc1ccccc1C(=O)NCC2CCC2)Cc3ccc4c(c3C(=O)O)OC[C@@H](O4)CCC(=O)O,2SS
CC1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)[Se]C,2ST
c1ccc2c(c1)c(c[nH]2)C[C@](CF)(C(=O)O)N,2SU
CC[C@@H](CS(=O)(=O)C(C)(C)C)N1[C@@H]([C@H](C[C@](C1=O)(C)CC(=O)O)c2cccc(c2)Cl)c3ccc(cc3)Cl,2SW
c1cc2c(cc1Br)c(c[nH]2)CC(=O)O,2SX
c1ccc2c(c1)c(cn2Cc3cccc(c3)Cl)CC(=O)O,2SY
CN1CCN(CC1)Cc2ccc(cn2)C#Cc3ccc(cc3)c4cc(cnc4n5cnc6c5cccc6)C(=O)NO,2SZ
c1cc2c(cc1OP(=O)(O)O)-c3c(sc(n3)N)CC2,2T0
c1ccc(c(c1)C2CCN(CC2)C(=O)Nc3ccccc3C(=O)O)C(F)(F)F,2T1
C#Cc1cccc(c1)Cn2cc(c3c2cccc3)CC(=O)O,2T2
c1ccc(cc1)NC(=O)[C@@H]([C@H](C(=O)O)O)O,2T3
c1cc2c(c(c1)OCP(=O)(O)O)-c3c(sc(n3)N)C2,2T4
c1cc2c(c(c1)OCP(=O)(O)O)-c3c(scn3)C2,2T5
c1cc(c-2c(c1C(=O)N)Cc3c2ncs3)OCP(=O)(O)O,2T6
COc1ccc(cc1Cn2cc(c3c2cccc3)CC(=O)O)[N+](=O)[O-],2T7
C(#[O+])[Ir]([O-])(Cl)(Cl)(Cl)Cl,2T8
COc1ccc(cc1Cn2cc(c3c2cc(cc3)c4cc(cc(c4)N)N)CC(=O)O)[N+](=O)[O-],2T9
Cc1cnc(nc1Nc2cccc(c2)S(=O)(=O)NC(C)(C)C)Nc3ccc(cc3)OCCN4CCCC4,2TA
C1[C@H]([C@@H](C([C@@H]([C@H]1[NH3+])O)O)O)[NH3+],2TB
C[C@@]1(c2c(ccc(c2C(=O)O1)O)Cl)[C@H]3C[C@H]4[C@@H](C(=C(C(=O)[C@]4(C(=O)C3)O)C#N)O)N(C)C,2TC
CC(=O)CCCCCCCCCC=C,2TD
CC#CC[C@@](c1ccc(cc1)[N@@]2CC[N@](C[C@@H]2C#CC)S(=O)(=O)c3ccc(nc3)N)(C(F)(F)F)O,2TE
CC#C[C@H]1CN(CCN1c2ccc(cc2)[C@](CO)(C(F)(F)F)O)S(=O)(=O)c3ccc(nc3)N,2TF
CC#C[C@H]1CN(CCN1c2ccc(cc2)S(=N)(=O)C(F)(F)F)S(=O)(=O)c3ccc(nc3)N,2TG
c1ccc2c(c1)C[C@H]([C@@H]2O)NC(=O)c3cc4cc(sc4[nH]3)Cl,2TH
CCNC(=O)[C@@H](CC[P@@](=O)(C[C@@H](CCC(=O)O)C(=O)O)OP(=O)(O)O)NC(=O)C,2TI
CC#C[C@H]1CN(CCN1c2ccc(cc2)S(=O)(=O)NC)S(=O)(=O)c3ccc(nc3)N,2TJ
CCCCCCc1ccc(c(c1)O)Oc2ccccc2Br,2TK
C[C@H]([C@H](C(=O)O)N)O,2TL
C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(CP(=O)(O)OP(=O)(O)O)O)O)O,2TM
CC(C)NCC(COc1ccc(cc1)CC(=O)N)O,2TN
c1cc(cnc1)c2cc(cnc2N3CCN(CC3)S(=O)(=O)c4ccc(nc4)N)C(C(F)(F)F)(C(F)(F)F)O,2TO
Cc1c(sc[n+]1Cc2cnc(nc2NO)C)CCO[P@](=O)(O)OP(=O)(O)O,2TP
C1C[C@H](N2[C@@H]1CC2=O)C(=O)O,2TQ
CN(C)C(=O)c1c(ccc(c1F)c2cnc3c(c2Cl)[C@@]4(CC[C@H](C4)O)CN3)N,2TR
[H]/N=C(\N)/NCCC[C@H](C(=O)N1CCC[C@H]1C(=O)NCc2cc(ccc2CN)Cl)NS(=O)(=O)Cc3ccccc3,2TS
c1ccc(c(c1)C(=O)Nc2ccnc(c2)NC(=O)C3CC3)Cl,2TT
C1=CN(C(=S)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,2TU
CC(=O)O/C=C/1\CSC(N=C1C(=O)O)C(C=O)NC=O,2TV
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N2[C@@H]([C@H](O[C@@H](C2=O)CC(=O)O)c3cccc(c3)Cl)c4ccc(cc4)Cl,2TW
CC(=CCC/C(=C/CC/C(=C/CC/C=C(\C)/CC/C=C(\C)/CC[C@H]1C(O1)(C)C)/C)/C)C,2TX
c1ccc(cc1)C\C=N\c2cc(c(cc2O)O)C[C@@H](C(=O)O)N,2TY
CC[C@@H](CS(=O)(=O)C(C)(C)C)N1[C@@H]([C@H](O[C@@H](C1=O)CC(=O)O)c2cccc(c2)Cl)c3ccc(cc3)Cl,2TZ
C[C@@]1(C[C@@H]([C@H](N(C1=O)[C@H](CS(=O)(=O)C(C)(C)C)C2CC2)c3ccc(c(c3)F)Cl)c4cccc(c4)Cl)Cc5ncc(s5)CC(=O)O,2U0
C[C@@]1(C(=O)N([C@@H]([C@H](O1)c2cccc(c2)Cl)c3ccc(cc3)Cl)[C@H](CS(=O)(=O)C(C)(C)C)C4CC4)Cc5ccc(cn5)C(=O)O,2U1
c1c(nc(s1)N)/C(=N/OCC2=CC(=O)C(=CN2O)O)/C(=O)N[C@@H](CO/N=C(\CCC(=O)O)/C(=O)O)C=O,2U2
CC(C)([C@@H](CO)NC(=O)/C(=N\OCC1=CC(=O)C(=CN1O)O)/c2csc(n2)N)NOS(=O)(=O)O,2U3
CC(C)(C(=O)O)O/N=C(/c1csc(n1)N)\C(=O)N[C@@H](CO/N=C(\C[C@@H](C(=O)O)N2C(=O)c3cc(c(cc3C2=O)O)O)/C(=O)O)C=O,2U4
C[C@@]1(C[C@@H]([C@H](N(C1=O)[C@H](CS(=O)(=O)C(C)(C)C)C2CC2)c3ccc(cc3)Cl)c4cccc(c4)Cl)Cc5ccc(cn5)C(=O)O,2U5
C[C@]1(C(=O)N([C@@H]([C@H](O1)c2cccc(c2)Cl)c3ccc(cc3)Cl)[C@H](CS(=O)(=O)C(C)(C)C)C4CC4)Cc5ccc(cn5)C(=O)O,2U6
CC[C@@H](CS(=O)(=O)C(C)(C)C)N1[C@@H]([C@H](O[C@H](C1=O)CC(=O)O)c2cccc(c2)Cl)c3ccc(cc3)Cl,2U7
Cc1cccc(c1)C#C[C@@]2(CCC[C@@H]3[C@H]2CCN3C(=O)OC)O,2U8
Cc1ccc(cc1)OCc2nc(cs2)C(=O)N[C@H]3CCS(=O)(=O)C3,2U9
C1CNC(=O)[C@@H]1C[C@@H](CCC(=O)C2CC2)N,2UA
c1cc(ccc1/C=C(\C(=O)O)/S)Cl,2UB
[H]/N=C(\N)/NCc1cccc(c1)CC(=O)O,2UC
c1cc2c(cc1Br)c(c[nH]2)CC(=S)C(=O)O,2UD
[H]/N=C(/N)\NCc1ccc(cc1)CC=O,2UE
